ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0051090,regulation of DNA-binding transcription factor activity,43/1107,454/18903,0.0013136752725847,0.0151556262870685,0.0118656363105509,FLOT1/UFL1/RIGI/PRKCB/RB1/ANXA4/HCLS1/PLCG2/EIF2AK2/SP100/MAPK3/AKT1/PRDX2/ARRB2/STAT3/ID1/SYK/MAPK9/DAP/PURA/BTK/PPP3CA/EP300/STK3/RIPK1/IL18/FLOT2/TRIM25/PARP10/MAVS/STING1/ARHGEF2/USP7/OTULIN/ITCH/CDK5RAP3/TRAPPC9/ERBIN/RBCK1/PRKD2/IL1RAP/CARD8/RIPK3,43
BP,GO:0050727,regulation of inflammatory response,40/1107,414/18903,0.00131710414154735,0.0151556262870685,0.0118656363105509,BRD4/UFL1/APOE/GBA1/ANXA1/RB1/GPX1/YES1/LYN/PTPRC/GSTP1/LGALS1/NCF1/PLCG2/NFKB1/ALOX5AP/GRN/CASP1/SYK/CASP4/CEBPA/STAT5B/SIRPA/IFI35/PRKCD/BTK/CD47/NMI/ATM/RIPK1/IL16/IL18/TNIP1/PDCD4/RICTOR/STING1/ABHD12/OTULIN/CDK19/STAP1,40
BP,GO:0002223,stimulatory C-type lectin receptor signaling pathway,6/1107,22/18903,0.00131825353176199,0.0151556262870685,0.0118656363105509,TYROBP/LYN/PLCG2/SYK/EP300/CREBBP,6
BP,GO:1990840,response to lectin,6/1107,22/18903,0.00131825353176199,0.0151556262870685,0.0118656363105509,TYROBP/LYN/PLCG2/SYK/EP300/CREBBP,6
BP,GO:1990858,cellular response to lectin,6/1107,22/18903,0.00131825353176199,0.0151556262870685,0.0118656363105509,TYROBP/LYN/PLCG2/SYK/EP300/CREBBP,6
BP,GO:0002263,cell activation involved in immune response,31/1107,297/18903,0.0013290161317658,0.0152462889574865,0.0119366178888603,PDPK1/AP1G1/TYROBP/TGFB1/ANXA1/LYN/ERCC1/PTPRC/LGALS1/ITGAM/PLCG2/LGALS3/CBL/GRN/CORO1A/STAT3/SYK/IFI35/BTK/NMI/IL18/PTK2B/STXBP2/DOCK11/UNC13D/APBB1IP/GBF1/DOCK2/DOCK10/PRAM1/SWAP70,31
BP,GO:0051604,protein maturation,34/1107,336/18903,0.00136273208949987,0.0155993090158732,0.0122130041987234,AIP/ADAM10/APAF1/CPD/F13A1/GSN/ANXA2/CTSL/PARP1/CAPN2/CAST/CTSS/CASP1/MYH9/PRCP/CASP4/SERPINH1/CASP7/CASP6/SEC11A/EP300/GALNT2/ASPH/CASP8/IFI16/CREBBP/GLG1/NKD2/FAM111A/CTSZ/RASAL2/NFU1/SNX12/CARD8,34
BP,GO:0040001,establishment of mitotic spindle localization,8/1107,38/18903,0.00136589610628305,0.0156018305243538,0.0122149783370412,NDC80/ITGB1/HTT/PAFAH1B1/DYNLT1/DCTN1/NUMA1/CLASP1,8
BP,GO:0043687,post-translational protein modification,10/1107,56/18903,0.00137904892005634,0.01571819199204,0.012306080006479,CRTAP/ATG7/PRKCB/PRKCD/PKN1/P3H1/UBA3/STT3B/UBE2F/DSCC1,10
BP,GO:0034341,response to interferon-gamma,18/1107,140/18903,0.00138208298130284,0.0157189695298391,0.012306688756033,MYO1C/DAPK3/GSN/VIM/JAK1/SP100/CASP1/GBP2/KIF5B/STAT1/AIF1/ACTR3/SIRPA/CD47/NMI/PARP14/PARP9/NUB1,18
BP,GO:0090068,positive regulation of cell cycle process,28/1107,260/18903,0.00139495029390931,0.0158313416653519,0.0123946670992686,NDC80/GIPC1/PLSCR1/BRD4/ROCK2/VPS4B/SMC2/CHEK2/ANXA1/RB1/PLCG2/CCND3/CDC25C/AKT1/RDX/MECP2/AIF1/CUL4B/DYNC1H1/NUMA1/NCAPH/PKN2/PHIP/SMC4/TMOD3/SPAST/CHMP3/DYNC1LI1,28
BP,GO:0019221,cytokine-mediated signaling pathway,46/1107,496/18903,0.00139806752176764,0.0158328159516421,0.0123958213468467,ACTN4/CD4/LYN/PTPRC/GSTP1/PTPN1/CBL/JAK1/SP100/MAPK3/CASP1/AKT1/ACSL1/STAT3/STAT1/STAT5A/PAFAH1B1/SYK/LIMS1/CASP4/CEBPA/STAT5B/STAT2/PLP2/PTPRJ/NMI/ILK/RIPK1/IL18/PTK2B/CASP8/ECM1/PARP14/MAVS/STING1/PARP9/SPPL2A/OTULIN/AGPAT1/WNK1/AZI2/IL1RAP/TBK1/STAP1/CARD8/SAMHD1,46
BP,GO:0050863,regulation of T cell activation,37/1107,376/18903,0.00142067059694119,0.016026771022947,0.0125476725665257,CCDC88B/ARID1A/SASH3/ACTL6A/CD4/ANXA1/YES1/LYN/PTPRC/LGALS1/PRKAR1A/NCK1/LGALS3/CORO1A/AKT1/PRDX2/SYK/SMARCA2/STAT5B/AIF1/SIRPA/PPP3CA/CD47/IL18/FLOT2/ARID2/PBRM1/RASAL3/DOCK8/SMARCC2/SMARCD2/SMARCD1/ITCH/BRD7/DUSP22/PAG1/RIPK3,37
BP,GO:0090224,regulation of spindle organization,9/1107,47/18903,0.00142124195863869,0.016026771022947,0.0125476725665257,CHMP2A/VPS4B/CLTC/DCTN1/DYNC1H1/NUMA1/CEP97/CHMP4B/CHMP3,9
BP,GO:0034976,response to endoplasmic reticulum stress,28/1107,261/18903,0.00147771606254486,0.016628227455388,0.0130185645738112,APAF1/OPA1/FLOT1/UFL1/ERLIN2/UBE4B/NCK1/PTPN1/EIF2AK2/CASP4/TMBIM6/EP300/TRIM25/ERMP1/STT3B/ATP2A3/ERLEC1/CDK5RAP3/ERP44/NIBAN1/UBXN6/TMX1/UGGT1/FAM8A1/MAN1B1/UBE2J1/UFC1/CERT1,28
BP,GO:1903037,regulation of leukocyte cell-cell adhesion,37/1107,377/18903,0.00148908484480804,0.0167206560963614,0.0130909287650162,CCDC88B/ARID1A/SASH3/ACTL6A/CD4/ANXA1/YES1/LYN/PTPRC/LGALS1/PRKAR1A/NCK1/LGALS3/CORO1A/AKT1/PRDX2/SYK/SMARCA2/STAT5B/AIF1/SIRPA/PPP3CA/CD47/IL18/FLOT2/ARID2/PBRM1/RASAL3/DOCK8/SMARCC2/SMARCD2/SMARCD1/ITCH/WNK1/BRD7/DUSP22/PAG1,37
BP,GO:0006790,sulfur compound metabolic process,34/1107,338/18903,0.0015061478897905,0.016876498553678,0.0132129408736045,PDHX/GSTZ1/AHCYL1/IDH1/MPC2/ETHE1/GSR/GPX1/GSTP1/G6PD/GNS/GLB1/MMUT/ACSL1/STAT5A/BTD/GCLC/GSS/HSD17B4/STAT5B/GSTO1/TST/HAGH/ACOT1/ACOT11/ACSF2/MCCC1/ADI1/PPCS/ACSS2/SUCLA2/NFU1/ACOT9/SQOR,34
BP,GO:0010634,positive regulation of epithelial cell migration,21/1107,176/18903,0.00151886965400043,0.0169831417008487,0.0132964338797906,PDPK1/ROCK2/TGFB1/ANXA1/PFN1/RRAS/PLCG2/GRN/AKT1/STAT5A/ARF6/ADAM9/PTK2B/MAPRE2/CLASP1/P2RX4/PRKD2/GLIPR2/DOCK5/HDAC6/CAPN7,21
BP,GO:0002833,positive regulation of response to biotic stimulus,22/1107,188/18903,0.00153097286071182,0.0170824340247845,0.0133741717826615,PLSCR1/AP1G1/TYROBP/HEXIM1/LYN/PLCG2/HMGB2/GRN/SYK/STAT5B/CASP6/IFI35/EP300/NMI/IFI16/MAVS/STING1/PARP9/DDX60/NECTIN2/CREBBP/TBK1,22
BP,GO:0042542,response to hydrogen peroxide,17/1107,130/18903,0.00153864520848129,0.0170960578720143,0.0133848381591818,ANXA1/GPX1/TXN/NQO1/CAPN2/PPIF/STAT1/CRK/HBB/SIRPA/PRKCD/ADAM9/RIPK1/PTK2B/HDAC6/RIPK3/STK24,17
BP,GO:0045621,positive regulation of lymphocyte differentiation,17/1107,130/18903,0.00153864520848129,0.0170960578720143,0.0133848381591818,ARID1A/SASH3/ACTL6A/ANXA1/PTPRC/SYK/SMARCA2/STAT5B/BTK/IL18/ARID2/PBRM1/SMARCC2/INPP5D/SMARCD2/SMARCD1/BRD7,17
BP,GO:0032231,regulation of actin filament bundle assembly,15/1107,108/18903,0.00155235890639552,0.0172123477068959,0.0134758837458955,SORBS3/ROCK2/PFN1/STMN1/RDX/ID1/PXN/CD47/ROCK1/CCDC88A/CLASP1/ARAP1/SWAP70/F11R/WASF2,15
BP,GO:0045071,negative regulation of viral genome replication,10/1107,57/18903,0.00158625902970045,0.0175515090968943,0.0137414198331594,PLSCR1/EIF2AK2/RNASEL/TNIP1/IFI16/PARP10/MAVS/FAM111A/APOBEC3B/TASOR,10
BP,GO:0001910,regulation of leukocyte mediated cytotoxicity,13/1107,87/18903,0.00159749361946039,0.0176389920482085,0.0138099119471773,STX7/AP1G1/TYROBP/PTPRC/ITGAM/PPP3CB/ARRB2/CRK/STAT5B/GFER/NECTIN2/STAP1/RIPK3,13
BP,GO:0000086,G2/M transition of mitotic cell cycle,18/1107,142/18903,0.00162571469523276,0.0179132804256416,0.0140246576837893,BACH1/BRD4/VPS4B/CHEK2/CDC25C/CDKN1A/DNM2/MECP2/KHDRBS1/ATM/NAE1/TAOK1/RAD50/MASTL/CDK5RAP3/USP47/TAOK3/BABAM1,18
BP,GO:0051099,positive regulation of binding,21/1107,177/18903,0.00163070207338358,0.0179309564085746,0.0140384965566239,FLOT1/TGFB1/APOE/RB1/ANXA2/PARP1/TXN/RALB/STMN1/HMGB2/ADD1/FMR1/EP300/STK4/STK3/STING1/PARP9/DTX3L/USP9X/NIBAN2/MBD2,21
BP,GO:0043297,apical junction assembly,12/1107,77/18903,0.0016501017603849,0.0181067066874534,0.014176094888171,MYO1C/STRN/WDR1/ROCK2/PECAM1/VCL/CTNNA1/RAB13/ROCK1/PKN2/PDCD6IP/F11R,12
BP,GO:0045576,mast cell activation,11/1107,67/18903,0.00165386001357264,0.0181104505618492,0.0141790260406772,PLSCR1/PDPK1/LYN/CBL/SYK/BTK/LCP2/STXBP2/UNC13D/NDRG1/NECTIN2,11
BP,GO:1990089,response to nerve growth factor,9/1107,48/18903,0.00165984174672815,0.0181384768199158,0.0142009683463969,CBL/CORO1A/AKT1/USP8/ID1/CRK/ARF6/RAP1A/ACAP2,9
BP,GO:0007040,lysosome organization,14/1107,98/18903,0.00167280758652399,0.0182050928307538,0.0142531233244949,CHMP2A/GBA1/HEXA/HEXB/ACP2/GRN/CORO1A/ATP6V1A/WASHC5/TCIRG1/SCARB2/ATP6V1F/CHMP4B/CHMP3,14
BP,GO:0080171,lytic vacuole organization,14/1107,98/18903,0.00167280758652399,0.0182050928307538,0.0142531233244949,CHMP2A/GBA1/HEXA/HEXB/ACP2/GRN/CORO1A/ATP6V1A/WASHC5/TCIRG1/SCARB2/ATP6V1F/CHMP4B/CHMP3,14
BP,GO:0050729,positive regulation of inflammatory response,19/1107,154/18903,0.00168801450569278,0.0182706352182266,0.0143044377418568,LGALS1/PLCG2/ALOX5AP/GRN/CASP1/CASP4/CEBPA/STAT5B/IFI35/BTK/CD47/NMI/RIPK1/IL16/IL18/TNIP1/PDCD4/CDK19/STAP1,19
BP,GO:0051383,kinetochore organization,6/1107,23/18903,0.00169606651459764,0.0182706352182266,0.0143044377418568,NDC80/SMC2/CENPC/POGZ/NUF2/SMC4,6
BP,GO:0051457,maintenance of protein location in nucleus,6/1107,23/18903,0.00169606651459764,0.0182706352182266,0.0143044377418568,TXN/SP100/MORC3/TOPORS/SUN2/ARL2BP,6
BP,GO:0071359,cellular response to dsRNA,6/1107,23/18903,0.00169606651459764,0.0182706352182266,0.0143044377418568,FLOT1/RIGI/RALB/NFKB1/MAVS/STING1,6
BP,GO:0140112,extracellular vesicle biogenesis,6/1107,23/18903,0.00169606651459764,0.0182706352182266,0.0143044377418568,SDCBP/HGS/CHMP2A/VPS4B/PDCD6IP/TSG101,6
BP,GO:0006520,cellular amino acid metabolic process,30/1107,289/18903,0.00171526424115458,0.0184394131218099,0.0144365772643842,BCKDK/GSTZ1/GLS/GLUD1/ASL/PCCA/DBT/BCKDHA/MMUT/ATP2B4/HIBADH/HMGCL/ETFB/GCLC/GSS/HARS2/HNMT/MECP2/PCBD1/ALDH6A1/GFPT1/DPYD/AUH/TST/DARS2/KYAT3/DGLUCY/MCCC1/ADI1/SRR,30
BP,GO:0045860,positive regulation of protein kinase activity,40/1107,420/18903,0.00171869246833473,0.0184394131218099,0.0144365772643842,PDPK1/TGFB1/CD4/PTPRC/TXN/RALB/NCF1/PTPN1/ATP2B4/CCND3/AKT1/ACSL1/CHI3L1/MAP2K2/CDKN1A/SYK/IQGAP1/RASSF2/RAP1A/MAP2K1/PRKCD/STK4/LCP2/STK3/ADAM9/IL18/PTK2B/CCDC88A/RICTOR/MOB2/TAOK1/ABI1/MADD/AGAP2/OSBPL8/TAOK3/ADNP/WNK1/STAP1/RIPK3,40
BP,GO:0001767,establishment of lymphocyte polarity,5/1107,16/18903,0.00173170203284254,0.018504074141261,0.0144872016414798,GSN/MYH9/FLOT2/DOCK8/DOCK2,5
BP,GO:0045651,positive regulation of macrophage differentiation,5/1107,16/18903,0.00173170203284254,0.018504074141261,0.0144872016414798,TGFB1/RB1/HCLS1/RIPK1/CASP8,5
BP,GO:0071496,cellular response to external stimulus,33/1107,328/18903,0.00174751674430537,0.0186354904322303,0.0145900900265843,PLIN3/ATG7/BAG3/GBA1/LYN/PTPRC/RALB/EIF2AK2/NFKB1/ATP2B1/COMT/CBL/MAPK3/CASP1/NUDT1/CDKN1A/MAP2K4/GCLC/DAP/AIF1/CRADD/CASP8/PLEC/IFI16/KANK2/RICTOR/DCPS/SIPA1/ADNP/SH3GLB1/WDR45/F11R/STK24,33
BP,GO:0072384,organelle transport along microtubule,13/1107,88/18903,0.00177606736135525,0.0189019217172346,0.014798684291825,OPA1/RAB6A/KIF5B/HTT/PAFAH1B1/DYNC1H1/MAP1S/RHOT1/ACTR10/COPG2/HDAC6/SPAST/COPG1,13
BP,GO:0001961,positive regulation of cytokine-mediated signaling pathway,10/1107,58/18903,0.00181799810060871,0.0193093986637799,0.0151177059647707,CASP1/PAFAH1B1/CASP4/RIPK1/PARP14/MAVS/STING1/PARP9/AGPAT1/TBK1,10
BP,GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,14/1107,99/18903,0.00184568999265086,0.0195145640887903,0.0152783339896746,LMNA/GPX1/GSTP1/LGALS3/HMGB2/AKT1/PRDX2/CTNNA1/HTT/GCLC/RIPK1/PHIP/ARHGEF2/TMBIM1,14
BP,GO:0097201,negative regulation of transcription from RNA polymerase II promoter in response to stress,4/1107,10/18903,0.00184722011828361,0.0195145640887903,0.0152783339896746,BAG3/NCK1/VHL/TMBIM6,4
BP,GO:0072665,protein localization to vacuole,12/1107,78/18903,0.00184836059859863,0.0195145640887903,0.0152783339896746,HGS/ROCK2/STAM2/NEDD4/SCARB2/VPS13C/ZFYVE16/VPS36/MON1A/TSG101/VPS37B/SH3GLB1,12
BP,GO:0007173,epidermal growth factor receptor signaling pathway,15/1107,110/18903,0.00186964557959635,0.0197000428864029,0.015423548968858,PDPK1/TGFB1/RALB/NCF1/CBL/AKT1/IQGAP1/RASSF2/PTPN12/PTPRJ/PTK2B/MVP/CCDC88A/ERBIN/TSG101,15
BP,GO:0016233,telomere capping,8/1107,40/18903,0.00193632261834216,0.0202816400735444,0.015878892784491,ERCC1/XRCC1/MAPK3/ATM/NEK7/RAD50/USP7/PNKP,8
BP,GO:0051294,establishment of spindle orientation,8/1107,40/18903,0.00193632261834216,0.0202816400735444,0.015878892784491,NDC80/ITGB1/HTT/PAFAH1B1/DYNLT1/DCTN1/NUMA1/CLASP1,8
BP,GO:0098751,bone cell development,8/1107,40/18903,0.00193632261834216,0.0202816400735444,0.015878892784491,TYROBP/ANXA2/PAFAH1B1/PIP4K2A/FLI1/EP300/ABI1/WASF2,8
BP,GO:0010959,regulation of metal ion transport,40/1107,423/18903,0.00195678473021279,0.0204555405722442,0.0160150428869487,PDPK1/ACTN4/AHCYL1/NIPSNAP2/CD4/GNAI2/ITGB1/LYN/CD63/G6PD/PPP3CB/PLCG2/LGALS3/ATP2B1/ATP2B4/CORO1A/AKT1/ARRB2/KIF5B/GLRX/HTT/NEDD4/UTRN/DNM2/TMBIM6/YWHAE/GNB2/GSTO1/FMR1/PPP3CA/AHNAK/STIM1/IL16/PTK2B/ANO6/FXYD5/P2RX4/WNK1/HOMER3/TRPV2,40
BP,GO:0031032,actomyosin structure organization,23/1107,204/18903,0.001985484468645,0.020714700164997,0.0162179440020691,SORBS3/WDR1/ROCK2/ITGB1/PFN1/PRKAR1A/STMN1/ITGB5/CSRP1/MYH9/PXN/CD47/ROCK1/PTK2B/PLEC/CCDC88A/CLASP1/PDCD6IP/ARAP1/TMOD3/EPB41L3/F11R/WASF2,23
BP,GO:0036465,synaptic vesicle recycling,12/1107,79/18903,0.00206574386372266,0.021467534270059,0.0168073525506599,PIP5K1C/PPP3CB/DNM2/ARF6/DNM1/ROCK1/PICALM/GIT2/GRIPAP1/CYFIP1/AP2M1/ITSN2,12
BP,GO:0072524,pyridine-containing compound metabolic process,12/1107,79/18903,0.00206574386372266,0.021467534270059,0.0168073525506599,IDH1/H6PD/G6PD/NQO1/ME1/IDH2/NNT/PARP10/NAXD/PARP9/NMNAT1/DERA,12
BP,GO:0072666,establishment of protein localization to vacuole,10/1107,59/18903,0.00207633381653816,0.0215353605237813,0.016860455051588,HGS/STAM2/NEDD4/SCARB2/VPS13C/ZFYVE16/VPS36/MON1A/TSG101/VPS37B,10
BP,GO:0045055,regulated exocytosis,26/1107,242/18903,0.00209565542946916,0.0216933081566144,0.0169841153432719,GIPC1/PDPK1/AP1G1/PIP5K1C/SNAP29/GNAI2/PRKCB/LYN/ITGAM/PPP3CB/CBL/CORO1A/MYH9/SYK/RAP1A/BTK/FMR1/RAB31/RAB3GAP1/STXBP2/RAB11B/RAB11FIP1/UNC13D/FBXL20/PRAM1/SDF4,26
BP,GO:0046847,filopodium assembly,11/1107,69/18903,0.0021101083410134,0.0217489372642125,0.0170276684598859,SRGAP2/CAPZB/ARF6/PRKCD/FMR1/DPYSL3/DOCK11/FGD3/ARAP1/MIEN1/SH3BP1,11
BP,GO:2000401,regulation of lymphocyte migration,11/1107,69/18903,0.0021101083410134,0.0217489372642125,0.0170276684598859,ADAM10/STK10/CORO1A/AKT1/CRK/AIF1/PTK2B/ECM1/DOCK8/WNK1/RIPK3,11
BP,GO:0044839,cell cycle G2/M phase transition,19/1107,157/18903,0.00211334013039046,0.0217489372642125,0.0170276684598859,NDC80/BACH1/BRD4/VPS4B/CHEK2/CDC25C/CDKN1A/DNM2/MECP2/KHDRBS1/ATM/NAE1/TAOK1/RAD50/MASTL/CDK5RAP3/USP47/TAOK3/BABAM1,19
BP,GO:0002366,leukocyte activation involved in immune response,30/1107,293/18903,0.00211769176622319,0.0217514851957033,0.0170296632852954,PDPK1/AP1G1/TYROBP/TGFB1/ANXA1/LYN/ERCC1/PTPRC/LGALS1/ITGAM/PLCG2/LGALS3/CBL/GRN/CORO1A/STAT3/SYK/IFI35/BTK/NMI/IL18/PTK2B/STXBP2/DOCK11/UNC13D/APBB1IP/DOCK2/DOCK10/PRAM1/SWAP70,30
BP,GO:0034315,regulation of Arp2/3 complex-mediated actin nucleation,7/1107,32/18903,0.00214338533471635,0.0218378733566517,0.0170972982665186,GMFB/WASHC5/CYFIP1/CORO1B/ABI2/WASHC3/WASF2,7
BP,GO:0060544,regulation of necroptotic process,7/1107,32/18903,0.00214338533471635,0.0218378733566517,0.0170972982665186,PARP1/CASP6/RIPK1/CASP8/ARHGEF2/RBCK1/RIPK3,7
BP,GO:0038095,Fc-epsilon receptor signaling pathway,6/1107,24/18903,0.0021506750112496,0.0218378733566517,0.0170972982665186,LYN/PLCG2/SYK/MAPK9/MAP2K4/BTK,6
BP,GO:0060143,positive regulation of syncytium formation by plasma membrane fusion,6/1107,24/18903,0.0021506750112496,0.0218378733566517,0.0170972982665186,TYROBP/FLOT1/CAPN2/CD53/ADAM9/EHD2,6
BP,GO:2000637,positive regulation of miRNA-mediated gene silencing,6/1107,24/18903,0.0021506750112496,0.0218378733566517,0.0170972982665186,TGFB1/MAP2K2/STAT3/MAP2K1/FMR1/RIPK1,6
BP,GO:0043409,negative regulation of MAPK cascade,21/1107,181/18903,0.00215082450795702,0.0218378733566517,0.0170972982665186,APOE/GBA1/LYN/PTPRC/GSTP1/PTPN1/NF1/PAFAH1B1/SIRPA/PRKCD/PTPRJ/TNIP1/STK38/PDCD4/LEMD2/AIDA/ITCH/CDK5RAP3/RANBP9/TAOK3/NDRG2,21
BP,GO:0071675,regulation of mononuclear cell migration,16/1107,123/18903,0.00220427284566407,0.0223146652976697,0.0174705880046503,ADAM10/STK10/LYN/LGALS3/MAPK3/CORO1A/AKT1/CRK/AIF1/CD47/PTK2B/ECM1/ANO6/DOCK8/WNK1/RIPK3,16
BP,GO:0043523,regulation of neuron apoptotic process,24/1107,218/18903,0.00220989327474425,0.0223146652976697,0.0174705880046503,TYROBP/STAMBP/APOE/GBA1/NR3C1/PARP1/ITGAM/G6PD/NQO1/RASA1/NF1/GRN/CORO1A/ARRB2/MAP2K4/GCLC/MECP2/ATM/ROCK1/NAE1/PTK2B/OXR1/AGAP2/ADNP,24
BP,GO:0046486,glycerolipid metabolic process,38/1107,399/18903,0.00221041495873144,0.0223146652976697,0.0174705880046503,FAAH/PLSCR1/GNPAT/INPPL1/PIP5K1C/LYPLA2/APOE/APOC2/GPX1/PLCG2/CAPN2/IMPA1/ACSL1/PAFAH1B1/PLA2G4A/PIP4K2A/PCYT1A/MECP2/PLCB2/PLCB3/APOBR/ATM/DGKZ/EFR3A/PCK2/DGKH/ABHD12/PIP4P2/CNEP1R1/CHPT1/SLC44A1/PIGK/INPP5D/MBOAT7/AGPAT1/OSBPL8/GDE1/MTMR6,38
BP,GO:0007520,myoblast fusion,9/1107,50/18903,0.00223298065548619,0.0224569212031818,0.0175819629360363,FLOT1/ITGB1/CAPN2/CD53/MYH9/DOCK2/DOCK5/EHD2/PTGFRN,9
BP,GO:1902041,regulation of extrinsic apoptotic signaling pathway via death domain receptors,9/1107,50/18903,0.00223298065548619,0.0224569212031818,0.0175819629360363,GPX1/LGALS3/SP100/HMGB2/STK4/STK3/MADD/ARHGEF2/TMBIM1,9
BP,GO:0072595,maintenance of protein localization in organelle,8/1107,41/18903,0.00228429016873729,0.0229192061155042,0.0179438948376003,TXN/HK1/SP100/AKT1/MORC3/TOPORS/SUN2/ARL2BP,8
BP,GO:0002685,regulation of leukocyte migration,25/1107,231/18903,0.00228759623303806,0.0229192061155042,0.0179438948376003,DNM1L/ADAM10/STK10/ANXA1/LYN/CD99/LGALS3/NF1/MAPK3/CORO1A/AKT1/CRK/AIF1/RHOG/CD47/PTK2B/ECM1/ANO6/MCU/DOCK8/P2RX4/WNK1/SWAP70/STAP1/RIPK3,25
BP,GO:0006895,Golgi to endosome transport,5/1107,17/18903,0.00233598696056483,0.0230553647876976,0.0180504961257406,AP2A1/CORO7/VPS13C/MON2/GBF1,5
BP,GO:0007135,meiosis II,5/1107,17/18903,0.00233598696056483,0.0230553647876976,0.0180504961257406,SMC1A/STAG2/STAG1/MASTL/SMC3,5
BP,GO:0019377,glycolipid catabolic process,5/1107,17/18903,0.00233598696056483,0.0230553647876976,0.0180504961257406,GBA1/FUCA1/HEXA/HEXB/PRKCD,5
BP,GO:0032510,endosome to lysosome transport via multivesicular body sorting pathway,5/1107,17/18903,0.00233598696056483,0.0230553647876976,0.0180504961257406,CHMP2A/VPS4B/UBXN6/CHMP4B/CHMP3,5
BP,GO:0061983,meiosis II cell cycle process,5/1107,17/18903,0.00233598696056483,0.0230553647876976,0.0180504961257406,SMC1A/STAG2/STAG1/MASTL/SMC3,5
BP,GO:1901550,regulation of endothelial cell development,5/1107,17/18903,0.00233598696056483,0.0230553647876976,0.0180504961257406,ROCK2/VCL/ADD1/ROCK1/F11R,5
BP,GO:1903140,regulation of establishment of endothelial barrier,5/1107,17/18903,0.00233598696056483,0.0230553647876976,0.0180504961257406,ROCK2/VCL/ADD1/ROCK1/F11R,5
BP,GO:1903358,regulation of Golgi organization,5/1107,17/18903,0.00233598696056483,0.0230553647876976,0.0180504961257406,MAPK3/MAP2K2/DNM2/MAP2K1/STX5,5
BP,GO:0072676,lymphocyte migration,16/1107,124/18903,0.00239667705520909,0.0236103873468553,0.018485034145244,MYO1G/ADAM10/STK10/GBA1/CD99/CORO1A/AKT1/CRK/AIF1/PTK2B/PLEC/ECM1/DOCK8/WNK1/RIPK3/F11R,16
BP,GO:0070828,heterochromatin organization,13/1107,91/18903,0.00241322199786934,0.0237292701089193,0.0185781097853744,SMCHD1/PHF2/LMNA/RB1/LMNB1/MECP2/LMNB2/HP1BP3/SETD7/MBD2/BAZ2A/TASOR/DNMT3A,13
BP,GO:0009063,cellular amino acid catabolic process,15/1107,113/18903,0.00244555704709233,0.0240026895362766,0.0187921752039727,BCKDK/GSTZ1/GLS/GLUD1/DBT/BCKDHA/ATP2B4/HIBADH/HMGCL/ETFB/HNMT/ALDH6A1/AUH/KYAT3/MCCC1,15
BP,GO:0031341,regulation of cell killing,14/1107,102/18903,0.00245544276720169,0.0240513116911661,0.0188302424402337,STX7/AP1G1/TYROBP/PTPRC/ITGAM/PPP3CB/ARRB2/SYK/CRK/STAT5B/GFER/NECTIN2/STAP1/RIPK3,14
BP,GO:0097696,receptor signaling pathway via STAT,21/1107,183/18903,0.00245958696917208,0.0240513116911661,0.0188302424402337,HGS/STAMBP/TGFB1/LYN/PTPRC/HCLS1/JAK1/VHL/STAT3/STAT1/STAT5A/STAT5B/STAT2/NMI/IL18/PTK2B/PARP14/OCIAD2/CRLF3/PARP9/ARL2BP,21
BP,GO:0030225,macrophage differentiation,9/1107,51/18903,0.00257323927649953,0.024955628148332,0.0195382494857448,TGFB1/CD4/GBA1/RB1/PARP1/HCLS1/CEBPA/RIPK1/CASP8,9
BP,GO:0043124,negative regulation of I-kappaB kinase/NF-kappaB signaling,9/1107,51/18903,0.00257323927649953,0.024955628148332,0.0195382494857448,PPM1B/GSTP1/PPM1A/STAT1/RIPK1/CASP8/TNIP1/CARD19/CARD8,9
BP,GO:0060324,face development,9/1107,51/18903,0.00257323927649953,0.024955628148332,0.0195382494857448,SGPL1/RRAS/MAPK3/MAP2K2/MAP2K1/EP300/ASPH/RAB3GAP1/NIPBL,9
BP,GO:0015748,organophosphate ester transport,18/1107,148/18903,0.00258450252784932,0.024955628148332,0.0195382494857448,PLSCR1/APOE/APOC2/SCP2/NPC2/PRKCD/CD47/SCARB2/ANO6/SLC25A24/ATP11C/SLC37A2/ESYT1/OSBPL8/VAPA/PCTP/ATP11B/CERT1,18
BP,GO:0000132,establishment of mitotic spindle orientation,7/1107,33/18903,0.00258502638744043,0.024955628148332,0.0195382494857448,NDC80/ITGB1/HTT/PAFAH1B1/DYNLT1/DCTN1/NUMA1,7
BP,GO:0030947,regulation of vascular endothelial growth factor receptor signaling pathway,7/1107,33/18903,0.00258502638744043,0.024955628148332,0.0195382494857448,HGS/PRKCB/ITGA5/PTPN1/NEDD4/NIBAN2/PRKD2,7
BP,GO:0090169,regulation of spindle assembly,7/1107,33/18903,0.00258502638744043,0.024955628148332,0.0195382494857448,CHMP2A/VPS4B/DYNC1H1/NUMA1/CEP97/CHMP4B/CHMP3,7
