ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0000002,mitochondrial genome maintenance,11/2237,31/18903,0.000548091567072404,0.00747432818036218,0.00602771608852158,OPA1/PARP1/TYMP/LONP1/LIG3/DNA2/ENDOG/DNAJA3/TWNK/MGME1/POLG2,11
BP,GO:0002098,tRNA wobble uridine modification,8/2237,18/18903,0.000554197216747329,0.00747432818036218,0.00602771608852158,ELP1/CTU2/ELP2/CTU1/ELP5/GTPBP3/ELP3/MTO1,8
BP,GO:0006390,mitochondrial transcription,8/2237,18/18903,0.000554197216747329,0.00747432818036218,0.00602771608852158,POLRMT/MRPL12/MTERF4/TFB1M/CHCHD10/THAP11/TWNK/TFB2M,8
BP,GO:0006415,translational termination,8/2237,18/18903,0.000554197216747329,0.00747432818036218,0.00602771608852158,GSPT1/ETF1/EIF5A/MRPL58/GLE1/OGFOD1/UPF1/JMJD4,8
BP,GO:0006977,DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest,8/2237,18/18903,0.000554197216747329,0.00747432818036218,0.00602771608852158,TRIAP1/CHEK2/PML/CDKN1A/CASP2/CRADD/ATM/GTSE1,8
BP,GO:0018216,peptidyl-arginine methylation,8/2237,18/18903,0.000554197216747329,0.00747432818036218,0.00602771608852158,PRMT5/PRMT3/CLNS1A/CARM1/PRMT6/PRMT1/WDR77/PRMT7,8
BP,GO:0010950,positive regulation of endopeptidase activity,36/2237,174/18903,0.000555379735053028,0.00747432818036218,0.00602771608852158,LGALS9/APAF1/PDCD5/ROCK2/HIP1R/GSN/CTSD/LYN/HSPD1/RPS3/CASP1/PML/STAT3/CASP2/SYK/DAP/BCAP31/PSME3/HSPE1/CRADD/CYCS/TFAP4/PSME1/ASPH/PICALM/CASP8/PDCD2/IFI16/ATP2A3/FAM162A/BBC3/BCL2L13/UACA/PSENEN/SENP1/CARD8,36
BP,GO:0000910,cytokinesis,38/2237,187/18903,0.000572131714533526,0.00768235684560289,0.00619548203377934,EXOC5/GIPC1/CHMP2A/EXOC3/ROCK2/VPS4B/DCTN3/KIF4A/STAMBP/STMN1/RASA1/CFL1/MYH9/USP8/ANXA11/PLK1/ACTR3/SPTBN1/WASHC5/ROCK1/PLEC/SEPTIN7/PKN2/CENPV/EXOC6/PDCD6IP/SEPTIN8/EXOC4/AURKB/EXOC2/CDC6/CHMP4B/INCENP/SPAST/EXOC7/POLDIP2/SH3GLB1/CHMP3,38
BP,GO:0051648,vesicle localization,42/2237,213/18903,0.000583868080843854,0.00782225069934148,0.00630830025804207,MYO1G/MYO1C/MYO1F/EXOC5/SDCBP/HGS/CHMP2A/ACTN4/EXOC3/USO1/VPS4B/SNAP29/ITGA4/KIF5B/HTT/PAFAH1B1/TRAPPC10/DNM2/DNM1/MYO1E/TCIRG1/PICALM/DCTN2/SCRIB/DCTN1/DYNC1H1/RAB11B/CLASP1/TRAPPC6B/EXOC6/PDCD6IP/GBF1/EXOC4/EXOC2/TRAPPC9/TSG101/WDR11/PREB/ARFGAP3/MYO6/EXOC7/MYO5A,42
BP,GO:0009064,glutamine family amino acid metabolic process,20/2237,78/18903,0.000585562712797183,0.00782728536137676,0.00631236049096442,PFAS/GLS/GLUD1/ASS1/OAT/ASL/ASNS/GOT1/ATP2B4/CAD/PYCR1/GCLC/GMPS/MECP2/ALDH18A1/PPAT/GFPT1/PYCR3/DGLUCY/NIT2,20
BP,GO:0032206,positive regulation of telomere maintenance,18/2237,67/18903,0.000594484641153028,0.00791419155431082,0.00638244650333903,ACTL6A/ERCC1/MAPK3/PML/CCT8/ATM/ATR/NEK7/RAD50/ACD/AURKB/PNKP/GNL3/DHX36/ACTR8/POT1/RUVBL2/RUVBL1,18
BP,GO:0045930,negative regulation of mitotic cell cycle,47/2237,246/18903,0.000594731159767923,0.00791419155431082,0.00638244650333903,CHEK1/NDC80/BUB1/TRIAP1/BUB1B/CHEK2/RB1/CCNB1/PML/CDKN1A/CASP2/CENPF/PLK1/BLM/CRADD/ATM/NAE1/SCRIB/TRIP13/SETMAR/PCID2/KANK2/TAOK1/SLFN11/CRLF3/SPC24/RAD50/PSMG2/PINX1/SPDL1/AURKB/CDK5RAP3/USP47/MUS81/UIMC1/CDC6/NUF2/TAOK3/CLSPN/SPC25/BRD7/INCENP/NLE1/BABAM1/GTSE1/DTL/DYNC1LI1,47
BP,GO:0009060,aerobic respiration,39/2237,194/18903,0.000608845724363342,0.00808389121721797,0.0065193017983754,COX7A2L/UQCRQ/NDUFB3/IDH3B/NIPSNAP2/NDUFS6/IDH1/NDUFB4/NDUFB8/NDUFA7/NDUFA10/CAT/COX5B/COX4I1/CCNB1/COX7C/AK4/NDUFS1/PPIF/ADSL/UQCRC1/SHMT2/IREB2/IDH2/NDUFV1/NDUFA6/CYCS/NNT/COA6/NDUFA11/AFG1L/CHCHD10/ACO2/PANK2/MTFR1L/GHITM/SUCLA2/DNAJC15/NDUFB9,39
BP,GO:0070266,necroptotic process,14/2237,46/18903,0.000612094856564422,0.00809514423448198,0.00652837686058432,DNM1L/OGT/PYGL/PARP1/YBX3/PPIF/CASP6/RIPK1/CASP8/MLKL/ARHGEF2/PGAM5/RBCK1/RIPK3,14
BP,GO:0006458,'de novo' protein folding,13/2237,41/18903,0.000615149123799726,0.00809514423448198,0.00652837686058432,CD74/HSPD1/HSPA5/HSPA8/HSPA9/HSPA13/HSPE1/HSPA14/HSPH1/DNAJC2/SDF2L1/UGGT1/DNAJB4,13
BP,GO:0032509,endosome transport via multivesicular body sorting pathway,13/2237,41/18903,0.000615149123799726,0.00809514423448198,0.00652837686058432,HGS/CHMP2A/VPS4B/STAM2/LEPROTL1/VPS36/DENND10/LYST/TSG101/UBXN6/CHMP4B/VPS37B/CHMP3,13
BP,GO:0072595,maintenance of protein localization in organelle,13/2237,41/18903,0.000615149123799726,0.00809514423448198,0.00652837686058432,TXN/HSPA5/HK1/SP100/PML/AKT1/RANGAP1/HK2/MORC3/CHCHD10/TOPORS/SUN2/ARL2BP,13
BP,GO:0010921,regulation of phosphatase activity,21/2237,84/18903,0.000621740626872899,0.00814576295914052,0.00656919862993162,PPP1R12A/ROCK2/PPP6R2/TIPRL/URI1/GNAI2/HSP90AB1/PTPRC/HSP90B1/LGALS3/PPP1R2/HTT/CSNK2B/MEF2C/ROCK1/SEMA4D/MASTL/CDK5RAP3/CD300A/PPP6R1/RIPK3,21
BP,GO:0051851,modulation by host of symbiont process,21/2237,84/18903,0.000621740626872899,0.00814576295914052,0.00656919862993162,CHD1/RAB29/CCNT1/ROCK2/APOE/HSPA8/PC/IGF2R/CFL1/PHB1/FASN/TFAP4/FMR1/EP300/RRP1B/EEA1/PAIP1/NUCKS1/DDX56/VAPA/CTDP1,21
BP,GO:0034614,cellular response to reactive oxygen species,32/2237,150/18903,0.000633279029656632,0.00826046382640025,0.00666169982151234,DHFR/CAT/ANXA1/MPO/TXN/NCF1/NQO1/TNFAIP3/RPS3/MAPK3/APEX1/PRDX5/PPIF/AKT1/PRDX2/PYCR1/MAPK9/PXN/SIRPA/PRKCD/BTK/PRDX1/TRAP1/RIPK1/ENDOG/CYP1B1/CAMKK2/SIGMAR1/ANKZF1/GLRX2/HDAC6/RIPK3,32
BP,GO:0098876,vesicle-mediated transport to the plasma membrane,32/2237,150/18903,0.000633279029656632,0.00826046382640025,0.00666169982151234,EXOC5/HGS/VPS26C/SNX3/NSF/DNM2/RAB13/ARF6/ATP2C1/SPTBN1/RAB31/SCRIB/ACAP2/RAB11B/PREPL/GRIPAP1/CCDC93/VPS53/CNST/VPS35L/GOLGA7/VPS52/SYS1/MICALL1/EXOC6/EXOC4/VPS39/EXOC2/ANKRD27/GOPC/EHD2/SNX12,32
BP,GO:0002833,positive regulation of response to biotic stimulus,38/2237,188/18903,0.000636843834608941,0.00828874596141242,0.00668450811626697,SIGLEC16/PLSCR1/POLR3G/AP1G1/TYROBP/ANKRD17/TOMM70/SASH1/HEXIM1/POLR3D/LYN/HSPD1/CYBA/PLCG2/HMGB2/GRN/RPS19/MNDA/SYK/STAT5B/CASP6/IFI35/EP300/NMI/IFI16/MAVS/STING1/PARP9/DDX60/NECTIN2/CREBBP/POLR3C/POLR3F/TLR9/POLR3B/ZNFX1/TBK1/EMILIN1,38
BP,GO:0007568,aging,35/2237,169/18903,0.000645327553028549,0.00838078561755895,0.00675873404035659,APAF1/ASS1/TIMP1/TFRC/CAT/RPN2/MPO/EIF2S1/POLB/GPX1/ERCC1/CNP/NQO1/JUND/ERCC2/ATP2B1/APEX1/CANX/CTNNA1/NUDT1/LONP1/CASP2/GCLC/GRB2/PPP3CA/SCAP/EIF2B5/ENDOG/DNMBP/CARM1/AURKB/SRR/GLRX2/MBD2/DNMT3A,35
BP,GO:0006767,water-soluble vitamin metabolic process,17/2237,62/18903,0.000647849655575027,0.00838520053093801,0.00676229447331621,DHFR/SLC2A1/SHMT2/SLC19A1/BTD/GCLC/GSTO1/ALDH1L2/RFK/MCCC1/MTR/PANK2/SLC25A32/SLC25A19/CD320/MTRR/PSAT1,17
BP,GO:0043087,regulation of GTPase activity,66/2237,376/18903,0.000648493183437329,0.00838520053093801,0.00676229447331621,RGL2/RGS14/SRGAP2/ADAP1/EIF2S1/ITGB1/STMN1/RASA1/NF1/MMUT/PRTN3/ARRB2/RDX/ARHGAP25/PAFAH1B1/RANGAP1/CRK/IQGAP1/LIMS1/RAP1A/RHOG/TBC1D8B/ABR/PICALM/IQGAP2/SCRIB/PTK2B/RASA3/RRP1B/RAB3GAP1/RASA2/MAPRE2/RALGAPA2/RIC1/ARHGAP15/DOCK11/FGD3/SLC27A4/ARHGAP11A/RICTOR/RASGRP2/TRAPPC6B/IQGAP3/RASAL3/ARHGAP12/DOCK8/PREX1/TBC1D5/ARHGAP45/SEMA4D/DOCK10/SIPA1/ARAP1/AGAP2/RAB3GAP2/WNK1/WDR41/GMIP/LARS1/PLXNA1/RASAL2/TBC1D2B/POLDIP2/SH3BP1/F11R/ARFGEF1,66
BP,GO:0019362,pyridine nucleotide metabolic process,19/2237,73/18903,0.000651399675637243,0.00838624094339921,0.00676313352008801,IDH1/H6PD/G6PD/PC/NQO1/CD38/NAMPT/ME1/IDH2/RPIA/NNT/ALDH1L2/NADK2/PARP10/NAXD/PARP9/GPD1L/NMNAT1/DERA,19
BP,GO:0046496,nicotinamide nucleotide metabolic process,19/2237,73/18903,0.000651399675637243,0.00838624094339921,0.00676313352008801,IDH1/H6PD/G6PD/PC/NQO1/CD38/NAMPT/ME1/IDH2/RPIA/NNT/ALDH1L2/NADK2/PARP10/NAXD/PARP9/GPD1L/NMNAT1/DERA,19
BP,GO:0006760,folic acid-containing compound metabolic process,10/2237,27/18903,0.000661197050008374,0.00849394911644956,0.00684999541213961,DHFR/GART/ATIC/SHMT2/SLC19A1/ALDH1L2/MTHFD1L/GGH/SLC25A32/MTRR,10
BP,GO:0071214,cellular response to abiotic stimulus,60/2237,335/18903,0.000666082048592214,0.00851982103102325,0.00687085997039201,CHEK1/TRIAP1/RAD1/BAG3/CHEK2/TIMP1/EIF2S1/NPM1/ERCC1/PARP1/HSPA5/SLC2A1/CYBA/AKR1B1/YBX3/NFKB1/MAPK3/CALR/TNFRSF8/CASP1/EEF1D/CDKN1A/CASP2/MAP2K4/NEDD4/GCLC/DNM2/BLM/GRB2/CRADD/RELB/PRKCD/EP300/ATM/ATR/CUL4B/CASP8/PLEC/RAB11B/IFI16/NIPBL/FIGNL1/CAMKMT/LRRC8C/CREBBP/ARHGEF2/RAD51AP1/SIPA1/AURKB/USP47/SLC38A2/MICU1/TNKS1BP1/NUCKS1/DHX36/ACTR5/RUVBL2/ZBTB1/NOC2L/F11R,60
BP,GO:0104004,cellular response to environmental stimulus,60/2237,335/18903,0.000666082048592214,0.00851982103102325,0.00687085997039201,CHEK1/TRIAP1/RAD1/BAG3/CHEK2/TIMP1/EIF2S1/NPM1/ERCC1/PARP1/HSPA5/SLC2A1/CYBA/AKR1B1/YBX3/NFKB1/MAPK3/CALR/TNFRSF8/CASP1/EEF1D/CDKN1A/CASP2/MAP2K4/NEDD4/GCLC/DNM2/BLM/GRB2/CRADD/RELB/PRKCD/EP300/ATM/ATR/CUL4B/CASP8/PLEC/RAB11B/IFI16/NIPBL/FIGNL1/CAMKMT/LRRC8C/CREBBP/ARHGEF2/RAD51AP1/SIPA1/AURKB/USP47/SLC38A2/MICU1/TNKS1BP1/NUCKS1/DHX36/ACTR5/RUVBL2/ZBTB1/NOC2L/F11R,60
BP,GO:0035967,cellular response to topologically incorrect protein,27/2237,120/18903,0.000692631039666564,0.00881449091371196,0.00710849823697926,UFL1/BAG3/EIF2S1/HSPD1/HSPA5/HSPA8/NCK1/PTPN1/ATF6/EIF2AK2/HSPA9/BAG6/HSPA13/TMBIM6/TMEM33/EP300/HSPA14/ERMP1/ERLEC1/CDK5RAP3/RNF126/SDF2L1/ABCB10/TM7SF3/UGGT1/HDAC6/AUP1,27
BP,GO:1904029,regulation of cyclin-dependent protein kinase activity,27/2237,120/18903,0.000692631039666564,0.00881449091371196,0.00710849823697926,MEN1/IPO5/CCNT1/HEXIM1/CCNB2/IPO7/HSP90AB1/CCNB1/CCNA2/TNFAIP3/CCND3/CDC25C/AKT1/CKS2/CDKN1A/CDKN2C/CEBPA/CDK7/PLK1/BLM/CDKN2D/TFAP4/CDK5RAP3/CDK5RAP1/CDC6/GTPBP4/BCCIP,27
BP,GO:1901136,carbohydrate derivative catabolic process,36/2237,176/18903,0.000693574937944985,0.00881449091371196,0.00710849823697926,HMMR/CST3/TGFB1/GBA1/FUCA1/HEXA/HEXB/CTSL/GNS/GLB1/TYMP/AHCY/MGAT1/DUT/CHI3L1/NUDT1/GNPDA1/NT5C2/CTBS/PRKCD/BTK/DPYD/HGSNAT/GPD1L/STT3B/NUDT8/FUCA2/DCTPP1/ABHD10/SUCLA2/APOBEC3B/NAGK/MAN1B1/NEU3/DERA/SAMHD1,36
BP,GO:0072524,pyridine-containing compound metabolic process,20/2237,79/18903,0.00069817504875876,0.0088539934068018,0.00714035525574918,IDH1/H6PD/G6PD/PC/NQO1/CD38/NAMPT/ME1/IDH2/RPIA/NNT/ALDH1L2/NADK2/PARP10/NAXD/PARP9/GPD1L/NMNAT1/DERA/PSAT1,20
BP,GO:0007249,I-kappaB kinase/NF-kappaB signaling,53/2237,288/18903,0.000701089109191512,0.00887199117921455,0.00715486966556796,LGALS9/PDPK1/TLR2/TRIM13/BRD4/ROCK2/ANKRD17/PPM1B/UFL1/CD4/TFRC/CD74/GAPDH/PRKCB/GSTP1/LGALS1/PLCG2/FLNA/TNFAIP3/S100A4/CASP1/EEF1D/AKT1/PPM1A/STAT1/SIRPA/ATP2C1/RELB/BTK/ROCK1/SQSTM1/RIPK1/TRIM25/CASP8/TNIP1/ECM1/MAVS/ZDHHC13/MIER1/LILRB4/CACTIN/CANT1/CARD19/RBCK1/DHX36/AZI2/DDX21/TLR9/NDFIP2/VAPA/TBK1/CARD8/RIPK3,53
BP,GO:0072593,reactive oxygen species metabolic process,45/2237,235/18903,0.000730900483240764,0.00922956248517858,0.00744323515631748,TYROBP/DHFR/TGFB1/CAT/GNAI2/MPO/GPX1/GNAI3/GSTP1/ITGAM/G6PD/CYBA/NCF1/NQO1/PLCG2/VDAC1/GPX3/NDUFS1/PRDX5/PRDX2/CBS/CDKN1A/PRCP/SYK/HK2/GRB2/HBB/PRKCD/PRDX1/TRAP1/NNT/RIPK1/PTK2B/ACOX1/NCF4/CYP1B1/CYB5R4/NRROS/PREX1/GBF1/RFK/DHRS4/AATF/HDAC6/RIPK3,45
BP,GO:0008611,ether lipid biosynthetic process,6/2237,11/18903,0.00074192259381102,0.00924724746981097,0.00745749731658413,PEDS1/GNPAT/PLA2G4A/FASN/CHPT1/FAR1,6
BP,GO:0032377,regulation of intracellular lipid transport,6/2237,11/18903,0.00074192259381102,0.00924724746981097,0.00745749731658413,ANXA2/SCP2/LDLRAP1/NUS1/ABCA2/ARV1,6
BP,GO:0046504,glycerol ether biosynthetic process,6/2237,11/18903,0.00074192259381102,0.00924724746981097,0.00745749731658413,PEDS1/GNPAT/PLA2G4A/FASN/CHPT1/FAR1,6
BP,GO:0097384,cellular lipid biosynthetic process,6/2237,11/18903,0.00074192259381102,0.00924724746981097,0.00745749731658413,PEDS1/GNPAT/PLA2G4A/FASN/CHPT1/FAR1,6
BP,GO:1902415,regulation of mRNA binding,6/2237,11/18903,0.00074192259381102,0.00924724746981097,0.00745749731658413,EIF3D/EIF3E/EIF4G1/FMR1/CARM1/EIF3C,6
BP,GO:2000644,regulation of receptor catabolic process,6/2237,11/18903,0.00074192259381102,0.00924724746981097,0.00745749731658413,APOE/ANXA2/PTPN1/DTX3L/ITCH/ABCA2,6
BP,GO:0044242,cellular lipid catabolic process,43/2237,222/18903,0.000743207589401826,0.00924724746981097,0.00745749731658413,FAAH/SLC27A2/IDH1/LYPLA2/SGPL1/APOC2/GBA1/FUCA1/PCCA/HEXA/HEXB/ACADM/ACADS/PLCG2/SCP2/CPT2/AKT1/ETFB/ACAA2/PLA2G4A/CPT1A/PEX5/HSD17B4/HADHB/PRKCD/EHHADH/ASAH1/AUH/ACOX1/ETFDH/CYP1B1/DECR1/PCK2/TYSND1/ALDH1L2/SLC27A4/ABHD12/SCARB1/NUDT8/GCDH/GDE1/NEU3/IRS2,43
BP,GO:1903008,organelle disassembly,30/2237,139/18903,0.000753284364456949,0.00935301820722174,0.00754279675222583,DNM1L/OGT/PLIN3/UFL1/ATG7/GBA1/VDAC1/KIF5B/HTT/LRBA/HK2/ARFIP2/KLC1/STX5/SQSTM1/TRIP4/VPS13C/STING1/ZFAND1/GBF1/MRRF/CAMKK2/PLIN2/PHB2/USP36/HDAC6/SPAST/RRP7A/UFC1/WDR45,30
BP,GO:0032042,mitochondrial DNA metabolic process,9/2237,23/18903,0.000772745732040867,0.00953481480179324,0.00768940768922163,PARP1/LONP1/LIG3/DNA2/ENDOG/DNAJA3/TWNK/MGME1/POLG2,9
BP,GO:0051383,kinetochore organization,9/2237,23/18903,0.000772745732040867,0.00953481480179324,0.00768940768922163,NDC80/SMC2/CENPF/CENPC/POGZ/CENPK/NUF2/SENP6/SMC4,9
BP,GO:0051457,maintenance of protein location in nucleus,9/2237,23/18903,0.000772745732040867,0.00953481480179324,0.00768940768922163,TXN/SP100/PML/RANGAP1/MORC3/CHCHD10/TOPORS/SUN2/ARL2BP,9
BP,GO:0070482,response to oxygen levels,60/2237,337/18903,0.000776383101073842,0.00955982096446732,0.0077095740567433,MIEF1/APAF1/ACTN4/TLR2/ROCK2/USP19/ATG7/LMNA/TFRC/CAT/ENO1/POLB/P4HB/SLC2A1/CYBA/ALAD/HSP90B1/JUND/CAPN2/XRCC1/CCNA2/NF1/CBL/AHCY/AK4/CD38/PML/HMOX2/ADSL/AKT1/CBS/LONP1/ATP6V1A/VHL/ACAA2/MECP2/HK2/TMBIM6/NPEPPS/ATP6V0D1/SLC7A5/EP300/SCAP/ATM/ADAM15/ENDOG/PTK2B/ITPR2/PDK1/HP1BP3/CYB5R4/SCFD1/NDRG1/CREBBP/FAM162A/PHB2/SLC29A1/TXNRD2/HYOU1/DNMT3A,60
BP,GO:2000573,positive regulation of DNA biosynthetic process,19/2237,74/18903,0.000780672841896507,0.00959273978603679,0.00773612163474647,NVL/HSP90AB1/CHTF8/MAPK3/ARRB2/CCT8/GFER/ATM/ATR/PTK2B/CYP1B1/NEK7/ACD/AURKB/PNKP/DSCC1/PRKD2/POT1/POLG2,19
BP,GO:0061013,regulation of mRNA catabolic process,38/2237,190/18903,0.000785966835924588,0.00962535403304778,0.00776242358679879,ZC3H12D/IGF2BP3/SYNCRIP/ROCK2/CSDE1/NPM1/VIM/PABPC1/YBX3/APEX1/AKT1/MLH1/YBX1/PRKCD/RNASEL/FMR1/PABPC4/ROCK1/DHX34/FASTKD3/PAN2/PCID2/TUT7/LARP1/SERBP1/PNPT1/UPF1/TBRG4/DCPS/CNOT6L/TNKS1BP1/PAIP1/DHX36/MOV10/TNRC6B/DIS3/CARHSP1/IGF2BP2,38
BP,GO:0043162,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,12/2237,37/18903,0.000788192427979987,0.00962535403304778,0.00776242358679879,HGS/CHMP2A/VPS4B/STAM2/NEDD4/VPS36/TSG101/RNF126/CHMP4B/VPS37B/HDAC6/CHMP3,12
BP,GO:2000279,negative regulation of DNA biosynthetic process,12/2237,37/18903,0.000788192427979987,0.00962535403304778,0.00776242358679879,MEN1/CHEK1/CDKN1A/XRN1/ACD/PINX1/NIBAN2/DNAJC2/NAT10/POT1/GNL3L/DACH1,12
BP,GO:0031396,regulation of protein ubiquitination,41/2237,210/18903,0.000827292862227408,0.010082100897987,0.00813076979260354,UBE2C/OGT/BUB1B/PRMT3/UFL1/SASH1/UBR5/BAG2/NPM1/HSP90AB1/HSPA5/TNFAIP3/RPS3/DNAJA1/AKT1/ARRB2/MAPK9/RPL5/GCLC/PLK1/RPS7/RPS15/AIMP2/NMI/SQSTM1/TRIP12/UBE2S/PARP10/NXN/DTX3L/RASSF5/PINX1/MASTL/CDK5RAP3/DCUN1D5/GTPBP4/TOPORS/NDFIP2/GNL3L/HSPBP1/IVNS1ABP,41
BP,GO:0030889,negative regulation of B cell proliferation,8/2237,19/18903,0.00085842456467202,0.0104103544381246,0.00839549179801404,TYROBP/LYN/MNDA/BTK/ATM/PKN1/INPP5D/CD300A,8
BP,GO:0031331,positive regulation of cellular catabolic process,73/2237,429/18903,0.000860076075305128,0.0104103544381246,0.00839549179801404,ZC3H12D/SYNCRIP/TOM1/TRIM13/ROCK2/CSDE1/UFL1/BAG3/APOE/APOC2/GBA1/INSR/GNAI3/RALB/PABPC1/PTPN1/ATF6/VDAC1/MAPK3/AKT1/MLH1/HTT/USP5/MAPK9/PIP4K2A/GCLC/CEBPA/CPT1A/BCAP31/PLK1/RAD23A/SUMO2/YBX1/PRKCD/GRSF1/ATM/ADAM9/ROCK1/ENDOG/PTK2B/RAB3GAP1/PAN2/TUT7/TRIM65/LARP1/LRSAM1/STING1/SUPV3L1/PNPT1/DTX3L/UPF1/NKD2/DCPS/ITCH/CNOT6L/CAMKK2/ABCA2/TNKS1BP1/PAIP1/RAB3GAP2/DHX36/MOV10/TLR9/HSPBP1/TBK1/PACSIN3/HECTD1/TNRC6B/DIS3/SH3GLB1/WDR45/IRS2/NUB1,73
BP,GO:0031529,ruffle organization,16/2237,58/18903,0.000860348278014341,0.0104103544381246,0.00839549179801404,INPPL1/PFN1/RDX/ARFIP2/AIF1/ARF6/RHOG/EPS8/TCIRG1/KANK1/CYFIP1/FAM98A/CORO1B/LIMA1/STAP1/SH3BP1,16
BP,GO:0031503,protein-containing complex localization,36/2237,178/18903,0.000861244149809468,0.0104103544381246,0.00839549179801404,ADAM10/STX7/TYROBP/EXOC3/AP2A1/STAU1/LMNA/NPM1/RALB/LMNB1/PML/KIF5B/NUMB/AP2S1/RAP1A/RPS15/AP2B1/PURA/FKBP4/LMNB2/WASHC5/ATM/ATR/SCRIB/RRS1/GRIPAP1/NOP9/DYNC2LI1/AP2M1/NMD3/LTV1/IPO9/NDC1/RIOK2/GPHN/MDN1,36
BP,GO:0002260,lymphocyte homeostasis,18/2237,69/18903,0.000868418215302934,0.01047573599151,0.00844821913774591,LGALS9/SASH3/CCNB2/CD74/LYN/PPP3CB/TNFAIP3/CORO1A/AKT1/PRDX2/STAT5B/MEF2C/TCIRG1/PKN1/DOCK11/DOCK10/DNAJA3/RIPK3,18
BP,GO:0006310,DNA recombination,59/2237,332/18903,0.000895294245438284,0.0107780351859558,0.00869201010784216,SMCHD1/CHEK1/CDC45/RECQL4/ACTL6A/TGFB1/TFRC/POLB/ERCC1/PTPRC/PARP1/H1-4/HSPD1/TOP2A/H1-5/ERCC2/XRCC1/HMGB2/APEX1/MCM4/MLH1/RECQL/LIG3/KPNA2/BLM/UBE2B/TOP2B/ATM/ENDOG/MORF4L2/TRIP13/ARID2/NIPBL/FIGNL1/POGZ/HDGFL2/RPAIN/SUPV3L1/NSMCE1/H1-10/RAD50/RAD51AP1/THOC1/TONSL/EP400/MUS81/ATAD5/MMS19/NUCKS1/ACTR8/ACTR5/MORF4L1/SWAP70/EXO1/RUVBL2/RUVBL1/SAMHD1/TRRAP/RAD54B,59
BP,GO:0032200,telomere organization,37/2237,185/18903,0.000914183220160944,0.0109696988845264,0.00884657842911213,RECQL4/ACTL6A/ERCC1/HSP90AB1/PARP1/XRCC1/SP100/MAPK3/APEX1/PML/YLPM1/CCT8/DNA2/BLM/ATM/ATR/XRN1/NEK7/NSMCE1/RAD50/UPF1/USP7/ACD/PINX1/AURKB/PNKP/GNL3/TNKS1BP1/NAT10/DHX36/ACTR8/POT1/GNL3L/EXO1/RUVBL2/RUVBL1/TELO2,37
BP,GO:0051702,biological process involved in interaction with symbiont,26/2237,116/18903,0.000915383508836334,0.0109696988845264,0.00884657842911213,CHD1/RAB29/CCNT1/ROCK2/APOE/GAPDH/GPX1/CTSG/HSPD1/HSPA8/PC/IGF2R/AZU1/CFL1/PHB1/FASN/TFAP4/FMR1/EP300/RRP1B/EEA1/PAIP1/NUCKS1/DDX56/VAPA/CTDP1,26
BP,GO:0032801,receptor catabolic process,10/2237,28/18903,0.000920372820931099,0.0109696988845264,0.00884657842911213,TGFB1/APOE/ANXA2/CAPN1/PTPN1/NEDD4/DTX3L/ITCH/ABCA2/SH3GLB1,10
BP,GO:0032878,regulation of establishment or maintenance of cell polarity,10/2237,28/18903,0.000920372820931099,0.0109696988845264,0.00884657842911213,SHTN1/ROCK2/GSN/ROCK1/FLOT2/PTK2B/KANK1/RICTOR/DOCK8/ARFGEF1,10
BP,GO:0006066,alcohol metabolic process,64/2237,367/18903,0.00092230492727526,0.0109696988845264,0.00884657842911213,IDH3B/ERLIN1/IDH1/ERLIN2/H6PD/DHFR/CYB5R3/APOE/HMGCR/CAT/GBA1/G6PD/FDPS/AKR1B1/PLCG2/GOT1/NFKB1/IMPA1/GK/FDFT1/ACAA2/GPD2/PLA2G4A/LSS/IDH2/CEBPA/MECP2/ALDH3A2/MVD/PCBD1/NPC2/SORD/HMGCS1/MVK/APOBR/SCAP/ASAH1/IDI1/PTK2B/SQLE/LBR/PMVK/DHCR24/MSMO1/CYP1B1/PCK2/CYP51A1/TKFC/LDLRAP1/RETSAT/DHDDS/RDH13/SCARB1/NUS1/ACO2/DHRS9/DHRS4/ABCA2/ARV1/ACSS2/GDE1/DHCR7/LIMA1/DHRS7,64
BP,GO:0032535,regulation of cellular component size,64/2237,367/18903,0.00092230492727526,0.0109696988845264,0.00884657842911213,SHTN1/ARPC1B/ARPC2/ARPC5/WDR1/HIP1R/FCHSD2/APOE/GSN/NPM1/PFN1/HSP90AB1/HCLS1/NCK1/RASA1/MSN/CORO1A/GDI1/RDX/ADD1/CAPG/PAFAH1B1/CAPZA2/CAPZB/DNM2/CAPZA1/CLNS1A/TMSB4X/ARF6/GRB2/ARHGAP4/SPTBN1/PRKCD/WASHC5/TWF1/EPS8/PICALM/SPTAN1/PTK2B/PLS1/KANK1/DPYSL2/ANO6/HP1BP3/RICTOR/CYFIP1/IQGAP3/ARHGAP18/SEMA4D/AP2M1/CCDC51/CYRIA/TRIOBP/ADNP/ABITRAM/TMOD3/LARS1/ADD3/SWAP70/LIMA1/CHMP3/SH3BP1/TRPV2/ARFGEF1,64
BP,GO:0097300,programmed necrotic cell death,15/2237,53/18903,0.000925232883461684,0.0109825143266902,0.00885691351810584,DNM1L/OGT/PYGL/PARP1/YBX3/PPIF/CASP6/ASAH1/RIPK1/CASP8/MLKL/ARHGEF2/PGAM5/RBCK1/RIPK3,15
